channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
8-20-32,25.74000884116456,34.4,31.76,1.7149976396560669,1.7797920776367187,130066,20459840,0.2802216505728702,0.29711109334949226,0.7197783494271298,0.7028889066505077,5.226830244064331,3
12-24-40,21.162006374924495,35.35,32.02,1.6699702463150023,1.752498388671875,202726,35058064,0.4367645221198137,0.5091017195518868,0.5632354778801862,0.49089828044811323,5.286569118499756,3
8-24-56,14.176586378029537,32.35,30.2,1.802178038597107,1.8637189880371094,322818,35537456,0.695497615015706,0.5160632931156585,0.30450238498429405,0.48393670688434154,7.8020710945129395,3
8-20-32,25.64000884116456,34.3,31.76,1.7250709600448608,1.7795439453125,130066,20459840,0.2802216505728702,0.29711109334949226,0.7197783494271298,0.7028889066505077,7.270312786102295,3
12-28-32,20.48001274949083,34.0,30.94,1.7380030727386475,1.7622206176757813,172614,36458816,0.37188950219108313,0.529442981176195,0.6281104978089169,0.47055701882380496,5.9656195640563965,3
8-28-48,14.98983082764784,31.55,31.3,1.7495403957366944,1.78786572265625,272402,35611104,0.5868784929139897,0.5171327852428209,0.41312150708601025,0.4828672147571791,4.265003204345703,3
8-28-32,20.487883474892513,32.05,31.52,1.7544011859893798,1.8035821228027344,164210,28717376,0.3537834425643213,0.4170243257761776,0.6462165574356786,0.5829756742238223,4.147497892379761,3
12-20-48,18.462741363254203,34.0,31.64,1.6921803359985352,1.7810263793945313,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,6.23320460319519,3
8-16-48,19.380496763723308,31.85,32.9,1.7919513301849366,1.7528658874511718,223346,24109536,0.4811894328175562,0.35011078293422354,0.5188105671824438,0.6498892170657764,3.8105177879333496,3
8-24-40,15.257193568478296,27.5,31.84,1.9240319576263427,1.7672348999023437,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,5.922794342041016,3
12-24-40,18.61200637492449,32.8,31.44,1.7298059329986573,1.7678875122070312,202726,35058064,0.4367645221198137,0.5091017195518868,0.5632354778801862,0.49089828044811323,3.8041739463806152,3
