scenario,epoch,train_loss,val_loss,case,source_battery,target_battery
A_random_B0018_60_20_20,241,0.0023835201282054186,0.006731631234288216,A,B0018,B0018
A_random_B0018_60_20_20,242,0.002445593476295471,0.0067194183357059956,A,B0018,B0018
A_random_B0018_60_20_20,243,0.003164932830259204,0.006707773078233004,A,B0018,B0018
A_random_B0018_60_20_20,244,0.00243000197224319,0.006695461459457874,A,B0018,B0018
A_random_B0018_60_20_20,245,0.0034844577312469482,0.006686874199658632,A,B0018,B0018
A_random_B0018_60_20_20,246,0.003141962457448244,0.006692304741591215,A,B0018,B0018
A_random_B0018_60_20_20,247,0.0029191093053668737,0.006718803662806749,A,B0018,B0018
A_random_B0018_60_20_20,248,0.0034260665997862816,0.006742913741618395,A,B0018,B0018
A_random_B0018_60_20_20,249,0.0033238606993108988,0.006714513525366783,A,B0018,B0018
A_random_B0018_60_20_20,250,0.003926233854144812,0.006643102038651705,A,B0018,B0018
A_random_B0018_60_20_20,251,0.0026688340585678816,0.006584251299500465,A,B0018,B0018
A_random_B0018_60_20_20,252,0.0033065672032535076,0.00655453372746706,A,B0018,B0018
A_random_B0018_60_20_20,253,0.005738785490393639,0.006535341497510672,A,B0018,B0018
A_random_B0018_60_20_20,254,0.0035967566072940826,0.006526218727231026,A,B0018,B0018
A_random_B0018_60_20_20,255,0.004464886616915464,0.006523660849779844,A,B0018,B0018
A_random_B0018_60_20_20,256,0.0046064164489507675,0.006505392026156187,A,B0018,B0018
A_random_B0018_60_20_20,257,0.002784800948575139,0.006488102022558451,A,B0018,B0018
A_random_B0018_60_20_20,258,0.0029344414360821247,0.006499144248664379,A,B0018,B0018
A_random_B0018_60_20_20,259,0.003468721406534314,0.006551948841661215,A,B0018,B0018
A_random_B0018_60_20_20,260,0.0043654958717525005,0.0066253249533474445,A,B0018,B0018
A_random_B0018_60_20_20,261,0.002465609461069107,0.006707745138555765,A,B0018,B0018
A_random_B0018_60_20_20,262,0.003746249247342348,0.006708119530230761,A,B0018,B0018
A_random_B0018_60_20_20,263,0.004170980770140886,0.00665524834766984,A,B0018,B0018
A_random_B0018_60_20_20,264,0.0043262881226837635,0.006555301137268543,A,B0018,B0018
A_random_B0018_60_20_20,265,0.005788941401988268,0.006466349586844444,A,B0018,B0018
A_random_B0018_60_20_20,266,0.002279452048242092,0.0064082019962370396,A,B0018,B0018
A_random_B0018_60_20_20,267,0.004195092711597681,0.006383342202752829,A,B0018,B0018
A_random_B0018_60_20_20,268,0.0031520132906734943,0.006372183095663786,A,B0018,B0018
A_random_B0018_60_20_20,269,0.0030085882171988487,0.00635999720543623,A,B0018,B0018
A_random_B0018_60_20_20,270,0.0029892337042838335,0.00634786719456315,A,B0018,B0018
A_random_B0018_60_20_20,271,0.004479564260691404,0.006324521265923977,A,B0018,B0018
A_random_B0018_60_20_20,272,0.0030242104548960924,0.006322694476693869,A,B0018,B0018
A_random_B0018_60_20_20,273,0.002661531325429678,0.006320004351437092,A,B0018,B0018
A_random_B0018_60_20_20,274,0.003074798732995987,0.006352427881211042,A,B0018,B0018
A_random_B0018_60_20_20,275,0.0029128852766007185,0.006385952699929476,A,B0018,B0018
A_random_B0018_60_20_20,276,0.0036158233415335417,0.0064009735360741615,A,B0018,B0018
A_random_B0018_60_20_20,277,0.0038023805245757103,0.006361157633364201,A,B0018,B0018
A_random_B0018_60_20_20,278,0.0031929844990372658,0.0062911296263337135,A,B0018,B0018
A_random_B0018_60_20_20,279,0.0025456587318331003,0.0062461066991090775,A,B0018,B0018
A_random_B0018_60_20_20,280,0.002313745440915227,0.006220723502337933,A,B0018,B0018
A_random_B0018_60_20_20,281,0.0036421329714357853,0.006200060248374939,A,B0018,B0018
A_random_B0018_60_20_20,282,0.0033325739204883575,0.006162604317069054,A,B0018,B0018
A_random_B0018_60_20_20,283,0.002372630639001727,0.006114295683801174,A,B0018,B0018
A_random_B0018_60_20_20,284,0.002342771738767624,0.006091543007642031,A,B0018,B0018
A_random_B0018_60_20_20,285,0.005035987589508295,0.006049690768122673,A,B0018,B0018
A_random_B0018_60_20_20,286,0.003763363463804126,0.006036604754626751,A,B0018,B0018
A_random_B0018_60_20_20,287,0.002092355163767934,0.006044261157512665,A,B0018,B0018
A_random_B0018_60_20_20,288,0.005564225371927023,0.006076032295823097,A,B0018,B0018
A_random_B0018_60_20_20,289,0.005219970364123583,0.0061254496686160564,A,B0018,B0018
A_random_B0018_60_20_20,290,0.00420898525044322,0.006164378486573696,A,B0018,B0018
A_random_B0018_60_20_20,291,0.004210535902529955,0.006120607722550631,A,B0018,B0018
A_random_B0018_60_20_20,292,0.003245776752009988,0.006034769117832184,A,B0018,B0018
A_random_B0018_60_20_20,293,0.004520581569522619,0.00603262335062027,A,B0018,B0018
A_random_B0018_60_20_20,294,0.003256383119150996,0.0060335989110171795,A,B0018,B0018
A_random_B0018_60_20_20,295,0.003262320766225457,0.006003509275615215,A,B0018,B0018
A_random_B0018_60_20_20,296,0.0035753732081502676,0.005960775073617697,A,B0018,B0018
A_random_B0018_60_20_20,297,0.00320351030677557,0.0059427982196211815,A,B0018,B0018
A_random_B0018_60_20_20,298,0.00321144238114357,0.005975408013910055,A,B0018,B0018
A_random_B0018_60_20_20,299,0.004340839572250843,0.006070127245038748,A,B0018,B0018
A_random_B0018_60_20_20,300,0.003310502739623189,0.0061399671249091625,A,B0018,B0018
A_random_B0018_60_20_20,301,0.0036064095329493284,0.006203039549291134,A,B0018,B0018
A_random_B0018_60_20_20,302,0.003210468450561166,0.006155039183795452,A,B0018,B0018
A_random_B0018_60_20_20,303,0.003123961854726076,0.006012984551489353,A,B0018,B0018
A_random_B0018_60_20_20,304,0.003160367952659726,0.005883411504328251,A,B0018,B0018
A_random_B0018_60_20_20,305,0.004316498525440693,0.0058353496715426445,A,B0018,B0018
A_random_B0018_60_20_20,306,0.003178990911692381,0.005850893910974264,A,B0018,B0018
A_random_B0018_60_20_20,307,0.0028880154713988304,0.005880371667444706,A,B0018,B0018
A_random_B0018_60_20_20,308,0.0026018337812274694,0.005828369874507189,A,B0018,B0018
A_random_B0018_60_20_20,309,0.002346485387533903,0.005788553040474653,A,B0018,B0018
A_random_B0018_60_20_20,310,0.002821223111823201,0.0057188356295228004,A,B0018,B0018
A_random_B0018_60_20_20,311,0.002705315360799432,0.005708094220608473,A,B0018,B0018
A_random_B0018_60_20_20,312,0.0036526513285934925,0.005785543937236071,A,B0018,B0018
A_random_B0018_60_20_20,313,0.0036790596786886454,0.005904792807996273,A,B0018,B0018
A_random_B0018_60_20_20,314,0.0038949071895331144,0.006006296258419752,A,B0018,B0018
A_random_B0018_60_20_20,315,0.0045546116307377815,0.005934440065175295,A,B0018,B0018
A_random_B0018_60_20_20,316,0.002820185851305723,0.0058193751610815525,A,B0018,B0018
A_random_B0018_60_20_20,317,0.0037449391093105078,0.005675086751580238,A,B0018,B0018
A_random_B0018_60_20_20,318,0.0025817633140832186,0.005589187610894442,A,B0018,B0018
A_random_B0018_60_20_20,319,0.005339070223271847,0.005581647623330355,A,B0018,B0018
A_random_B0018_60_20_20,320,0.0034794823732227087,0.005632621236145496,A,B0018,B0018
A_random_B0018_60_20_20,321,0.0031044406350702047,0.005634944420307875,A,B0018,B0018
A_random_B0018_60_20_20,322,0.0028942732606083155,0.005589170381426811,A,B0018,B0018
A_random_B0018_60_20_20,323,0.0038136111106723547,0.005518396385014057,A,B0018,B0018
A_random_B0018_60_20_20,324,0.0030647641979157925,0.005474075209349394,A,B0018,B0018
A_random_B0018_60_20_20,325,0.004606594797223806,0.005494960583746433,A,B0018,B0018
A_random_B0018_60_20_20,326,0.0035509143490344286,0.005548685323446989,A,B0018,B0018
A_random_B0018_60_20_20,327,0.002559039741754532,0.005626648664474487,A,B0018,B0018
A_random_B0018_60_20_20,328,0.002178606577217579,0.005710012279450893,A,B0018,B0018
A_random_B0018_60_20_20,329,0.0036465113516896963,0.0056931753642857075,A,B0018,B0018
A_random_B0018_60_20_20,330,0.003171136835590005,0.005577168893069029,A,B0018,B0018
A_random_B0018_60_20_20,331,0.002231924794614315,0.005474338307976723,A,B0018,B0018
A_random_B0018_60_20_20,332,0.004089373629540205,0.005385608412325382,A,B0018,B0018
A_random_B0018_60_20_20,333,0.002392649184912443,0.005343670956790447,A,B0018,B0018
A_random_B0018_60_20_20,334,0.002676288364455104,0.005334686953574419,A,B0018,B0018
A_random_B0018_60_20_20,335,0.0032856620382517576,0.005340737756341696,A,B0018,B0018
A_random_B0018_60_20_20,336,0.0030032824724912643,0.005341618321835995,A,B0018,B0018
A_random_B0018_60_20_20,337,0.00374247832223773,0.005298329517245293,A,B0018,B0018
A_random_B0018_60_20_20,338,0.002628450049087405,0.005290491506457329,A,B0018,B0018
A_random_B0018_60_20_20,339,0.0030923287849873304,0.005318305920809507,A,B0018,B0018
A_random_B0018_60_20_20,340,0.003463099477812648,0.005338109098374844,A,B0018,B0018
A_random_B0018_60_20_20,341,0.003514268435537815,0.005372901912778616,A,B0018,B0018
A_random_B0018_60_20_20,342,0.0030117807909846306,0.005464228335767984,A,B0018,B0018
A_random_B0018_60_20_20,343,0.003532849019393325,0.005426076706498861,A,B0018,B0018
A_random_B0018_60_20_20,344,0.003248075256124139,0.005305098835378885,A,B0018,B0018
A_random_B0018_60_20_20,345,0.004013535100966692,0.005220164079219103,A,B0018,B0018
A_random_B0018_60_20_20,346,0.00393119128420949,0.005148029886186123,A,B0018,B0018
A_random_B0018_60_20_20,347,0.0021146051585674286,0.00513032590970397,A,B0018,B0018
A_random_B0018_60_20_20,348,0.0021988744847476482,0.005137043073773384,A,B0018,B0018
A_random_B0018_60_20_20,349,0.0030947078485041857,0.0051515670493245125,A,B0018,B0018
A_random_B0018_60_20_20,350,0.002818257547914982,0.005133369937539101,A,B0018,B0018
A_random_B0018_60_20_20,351,0.0028381450101733208,0.005113398656249046,A,B0018,B0018
A_random_B0018_60_20_20,352,0.0022576311603188515,0.00510571850463748,A,B0018,B0018
A_random_B0018_60_20_20,353,0.003957442007958889,0.005079799331724644,A,B0018,B0018
A_random_B0018_60_20_20,354,0.002251670928671956,0.00506121339276433,A,B0018,B0018
A_random_B0018_60_20_20,355,0.004338856786489487,0.005029185675084591,A,B0018,B0018
A_random_B0018_60_20_20,356,0.0024933672975748777,0.005015604663640261,A,B0018,B0018
A_random_B0018_60_20_20,357,0.0021088470239192247,0.005034503526985645,A,B0018,B0018
A_random_B0018_60_20_20,358,0.0022745737805962563,0.005007821135222912,A,B0018,B0018
A_random_B0018_60_20_20,359,0.0021900690626353025,0.0049702818505465984,A,B0018,B0018
A_random_B0018_60_20_20,360,0.0029605163726955652,0.004924832843244076,A,B0018,B0018
A_random_B0018_60_20_20,361,0.004065864719450474,0.0048926109448075294,A,B0018,B0018
A_random_B0018_60_20_20,362,0.003067954909056425,0.004890305455774069,A,B0018,B0018
A_random_B0018_60_20_20,363,0.0037225615233182907,0.004893663804978132,A,B0018,B0018
A_random_B0018_60_20_20,364,0.0025201505050063133,0.004845988471060991,A,B0018,B0018
A_random_B0018_60_20_20,365,0.002926106797531247,0.004791295155882835,A,B0018,B0018
A_random_B0018_60_20_20,366,0.0033113639801740646,0.0047782184556126595,A,B0018,B0018
A_random_B0018_60_20_20,367,0.00442446768283844,0.004764264449477196,A,B0018,B0018
A_random_B0018_60_20_20,368,0.002502850955352187,0.004752925597131252,A,B0018,B0018
A_random_B0018_60_20_20,369,0.0020590515341609716,0.004777464084327221,A,B0018,B0018
A_random_B0018_60_20_20,370,0.0025423781480640173,0.004838993772864342,A,B0018,B0018
A_random_B0018_60_20_20,371,0.002222934504970908,0.004894569516181946,A,B0018,B0018
A_random_B0018_60_20_20,372,0.0023153689689934254,0.004875877872109413,A,B0018,B0018
A_random_B0018_60_20_20,373,0.0030036717653274536,0.004781791940331459,A,B0018,B0018
A_random_B0018_60_20_20,374,0.0030247627291828394,0.0046966178342700005,A,B0018,B0018
A_random_B0018_60_20_20,375,0.0038602794520556927,0.004608955699950457,A,B0018,B0018
A_random_B0018_60_20_20,376,0.0028837884310632944,0.004595722071826458,A,B0018,B0018
A_random_B0018_60_20_20,377,0.0026385243982076645,0.004617736674845219,A,B0018,B0018
A_random_B0018_60_20_20,378,0.00267177470959723,0.004602107685059309,A,B0018,B0018
A_random_B0018_60_20_20,379,0.0021939787548035383,0.0045995283871889114,A,B0018,B0018
A_random_B0018_60_20_20,380,0.0028507704846560955,0.00456113088876009,A,B0018,B0018
A_random_B0018_60_20_20,381,0.0042547849006950855,0.00454350421205163,A,B0018,B0018
A_random_B0018_60_20_20,382,0.003005396109074354,0.0045616887509822845,A,B0018,B0018
A_random_B0018_60_20_20,383,0.0018952857935801148,0.004608507733792067,A,B0018,B0018
A_random_B0018_60_20_20,384,0.003443096997216344,0.004664157051593065,A,B0018,B0018
A_random_B0018_60_20_20,385,0.002743085380643606,0.004641949664801359,A,B0018,B0018
A_random_B0018_60_20_20,386,0.003042491851374507,0.004598458297550678,A,B0018,B0018
A_random_B0018_60_20_20,387,0.0025847507640719414,0.0045860037207603455,A,B0018,B0018
A_random_B0018_60_20_20,388,0.0034572964068502188,0.004567188210785389,A,B0018,B0018
A_random_B0018_60_20_20,389,0.002678064862266183,0.00456317700445652,A,B0018,B0018
A_random_B0018_60_20_20,390,0.0017847856506705284,0.004564573056995869,A,B0018,B0018
A_random_B0018_60_20_20,391,0.0030252791475504637,0.004500711336731911,A,B0018,B0018
A_random_B0018_60_20_20,392,0.0029495717026293278,0.0044196005910634995,A,B0018,B0018
A_random_B0018_60_20_20,393,0.002278314670547843,0.004369240719825029,A,B0018,B0018
A_random_B0018_60_20_20,394,0.002208088058978319,0.004356678109616041,A,B0018,B0018
A_random_B0018_60_20_20,395,0.002465300727635622,0.0043493956327438354,A,B0018,B0018
A_random_B0018_60_20_20,396,0.002913990756496787,0.004327584523707628,A,B0018,B0018
A_random_B0018_60_20_20,397,0.0026048696599900723,0.004309279378503561,A,B0018,B0018
A_random_B0018_60_20_20,398,0.0034984101075679064,0.004304495640099049,A,B0018,B0018
A_random_B0018_60_20_20,399,0.003095010994002223,0.004298632498830557,A,B0018,B0018
A_random_B0018_60_20_20,400,0.00418164674192667,0.004291552118957043,A,B0018,B0018
A_random_B0018_60_20_20,401,0.002113563008606434,0.004278882406651974,A,B0018,B0018
A_random_B0018_60_20_20,402,0.003217981895431876,0.004253852181136608,A,B0018,B0018
A_random_B0018_60_20_20,403,0.003125336952507496,0.004232729785144329,A,B0018,B0018
A_random_B0018_60_20_20,404,0.0030193610582500696,0.004205781500786543,A,B0018,B0018
A_random_B0018_60_20_20,405,0.0011782677611336112,0.004181872121989727,A,B0018,B0018
A_random_B0018_60_20_20,406,0.00199691578745842,0.0041648345068097115,A,B0018,B0018
A_random_B0018_60_20_20,407,0.0033278828486800194,0.004148421809077263,A,B0018,B0018
A_random_B0018_60_20_20,408,0.0017375019378960133,0.00413881428539753,A,B0018,B0018
A_random_B0018_60_20_20,409,0.0024809592869132757,0.004134914372116327,A,B0018,B0018
A_random_B0018_60_20_20,410,0.0022949459962546825,0.004160713404417038,A,B0018,B0018
A_random_B0018_60_20_20,411,0.0015311513561755419,0.00415813596919179,A,B0018,B0018
A_random_B0018_60_20_20,412,0.0016185814747586846,0.004186438862234354,A,B0018,B0018
A_random_B0018_60_20_20,413,0.00215553748421371,0.004175476264208555,A,B0018,B0018
A_random_B0018_60_20_20,414,0.002838592045009136,0.004072708077728748,A,B0018,B0018
A_random_B0018_60_20_20,415,0.001961692003533244,0.004042935092002153,A,B0018,B0018
A_random_B0018_60_20_20,416,0.0030603755731135607,0.003989255987107754,A,B0018,B0018
A_random_B0018_60_20_20,417,0.002974091563373804,0.003963007591664791,A,B0018,B0018
A_random_B0018_60_20_20,418,0.0029424552340060472,0.0039688716642558575,A,B0018,B0018
A_random_B0018_60_20_20,419,0.001458116457797587,0.0039651235565543175,A,B0018,B0018
A_random_B0018_60_20_20,420,0.0037191961891949177,0.0039632366970181465,A,B0018,B0018
A_random_B0018_60_20_20,421,0.0028177211061120033,0.0039728377014398575,A,B0018,B0018
A_random_B0018_60_20_20,422,0.00164664292242378,0.003999341279268265,A,B0018,B0018
A_random_B0018_60_20_20,423,0.004328119568526745,0.0039948816411197186,A,B0018,B0018
A_random_B0018_60_20_20,424,0.0027834803331643343,0.004008001647889614,A,B0018,B0018
A_random_B0018_60_20_20,425,0.0023532118648290634,0.004057091195136309,A,B0018,B0018
A_random_B0018_60_20_20,426,0.0030248393304646015,0.004034585785120726,A,B0018,B0018
A_random_B0018_60_20_20,427,0.0033612821716815233,0.003938368521630764,A,B0018,B0018
A_random_B0018_60_20_20,428,0.003296848386526108,0.0038439834024757147,A,B0018,B0018
A_random_B0018_60_20_20,429,0.0019673556089401245,0.0037965523079037666,A,B0018,B0018
A_random_B0018_60_20_20,430,0.002311167074367404,0.0037633036263287067,A,B0018,B0018
A_random_B0018_60_20_20,431,0.002087217988446355,0.0037472653202712536,A,B0018,B0018
A_random_B0018_60_20_20,432,0.0036162876058369875,0.003721043933182955,A,B0018,B0018
A_random_B0018_60_20_20,433,0.0034933513961732388,0.003660914720967412,A,B0018,B0018
A_random_B0018_60_20_20,434,0.002342910971492529,0.0036746650002896786,A,B0018,B0018
A_random_B0018_60_20_20,435,0.00354047236032784,0.003696285653859377,A,B0018,B0018
A_random_B0018_60_20_20,436,0.00303707760758698,0.0036950816866010427,A,B0018,B0018
A_random_B0018_60_20_20,437,0.0026541745755821466,0.003652181476354599,A,B0018,B0018
A_random_B0018_60_20_20,438,0.0016565233236178756,0.003623184049502015,A,B0018,B0018
A_random_B0018_60_20_20,439,0.00160633260384202,0.003603554330766201,A,B0018,B0018
A_random_B0018_60_20_20,440,0.0021781979594379663,0.0035946962889283895,A,B0018,B0018
A_random_B0018_60_20_20,441,0.0020030473824590445,0.0035893272142857313,A,B0018,B0018
A_random_B0018_60_20_20,442,0.002356934128329158,0.003615280846133828,A,B0018,B0018
A_random_B0018_60_20_20,443,0.0023395754396915436,0.0036172738764435053,A,B0018,B0018
A_random_B0018_60_20_20,444,0.0027989805676043034,0.0035756416618824005,A,B0018,B0018
A_random_B0018_60_20_20,445,0.0031107936520129442,0.0035232321824878454,A,B0018,B0018
A_random_B0018_60_20_20,446,0.0016853648703545332,0.0035006238613277674,A,B0018,B0018
A_random_B0018_60_20_20,447,0.001982208341360092,0.003477270482107997,A,B0018,B0018
A_random_B0018_60_20_20,448,0.0025298139080405235,0.0034557399339973927,A,B0018,B0018
A_random_B0018_60_20_20,449,0.002688610926270485,0.003472036449238658,A,B0018,B0018
A_random_B0018_60_20_20,450,0.0036357117351144552,0.00347385392524302,A,B0018,B0018
A_random_B0018_60_20_20,451,0.001839005621150136,0.0034929418470710516,A,B0018,B0018
A_random_B0018_60_20_20,452,0.0023661181330680847,0.003531084395945072,A,B0018,B0018
A_random_B0018_60_20_20,453,0.001933999010361731,0.0034813338425010443,A,B0018,B0018
A_random_B0018_60_20_20,454,0.0016742232255637646,0.0033730599097907543,A,B0018,B0018
A_random_B0018_60_20_20,455,0.0024214047007262707,0.0032942763064056635,A,B0018,B0018
A_random_B0018_60_20_20,456,0.001963244518265128,0.0032514443155378103,A,B0018,B0018
A_random_B0018_60_20_20,457,0.002624764107167721,0.0032553013879805803,A,B0018,B0018
A_random_B0018_60_20_20,458,0.002658628160133958,0.0033004304859787226,A,B0018,B0018
A_random_B0018_60_20_20,459,0.002379251178354025,0.003255705116316676,A,B0018,B0018
A_random_B0018_60_20_20,460,0.004413688089698553,0.0031934028957039118,A,B0018,B0018
A_random_B0018_60_20_20,461,0.0024672967847436666,0.0031635428313165903,A,B0018,B0018
A_random_B0018_60_20_20,462,0.0018637997563928366,0.003185845445841551,A,B0018,B0018
A_random_B0018_60_20_20,463,0.0022545866668224335,0.0032014099415391684,A,B0018,B0018
A_random_B0018_60_20_20,464,0.0026972289197146893,0.0031595283653587103,A,B0018,B0018
A_random_B0018_60_20_20,465,0.0019001414766535163,0.003117080545052886,A,B0018,B0018
A_random_B0018_60_20_20,466,0.002338934224098921,0.003058120608329773,A,B0018,B0018
A_random_B0018_60_20_20,467,0.00212762039154768,0.0030282873194664717,A,B0018,B0018
A_random_B0018_60_20_20,468,0.0020249788649380207,0.003032632637768984,A,B0018,B0018
A_random_B0018_60_20_20,469,0.00220754137262702,0.0030083670280873775,A,B0018,B0018
A_random_B0018_60_20_20,470,0.0026205708272755146,0.002948232926428318,A,B0018,B0018
A_random_B0018_60_20_20,471,0.0017560956766828895,0.002976123010739684,A,B0018,B0018
A_random_B0018_60_20_20,472,0.0022424538619816303,0.002987007377669215,A,B0018,B0018
A_random_B0018_60_20_20,473,0.002753687324002385,0.002926819259300828,A,B0018,B0018
A_random_B0018_60_20_20,474,0.002388391178101301,0.0028890036046504974,A,B0018,B0018
A_random_B0018_60_20_20,475,0.003604067023843527,0.002866945927962661,A,B0018,B0018
A_random_B0018_60_20_20,476,0.0017767819808796048,0.002841399284079671,A,B0018,B0018
A_random_B0018_60_20_20,477,0.002710361033678055,0.0028071121778339148,A,B0018,B0018
A_random_B0018_60_20_20,478,0.002665667561814189,0.002761092036962509,A,B0018,B0018
A_random_B0018_60_20_20,479,0.002020955318585038,0.0027770884335041046,A,B0018,B0018
A_random_B0018_60_20_20,480,0.0018622080096974969,0.002860759850591421,A,B0018,B0018
A_random_B0018_60_20_20,481,0.0025992642622441053,0.002927562687546015,A,B0018,B0018
A_random_B0018_60_20_20,482,0.002357898512855172,0.0029434231109917164,A,B0018,B0018
A_random_B0018_60_20_20,483,0.0017265317728742957,0.002837074687704444,A,B0018,B0018
A_random_B0018_60_20_20,484,0.003197260433807969,0.002657761564478278,A,B0018,B0018
A_random_B0018_60_20_20,485,0.0019566144328564405,0.0027311770245432854,A,B0018,B0018
A_random_B0018_60_20_20,486,0.0020664541516453028,0.003073900705203414,A,B0018,B0018
A_random_B0018_60_20_20,487,0.0016411084216088057,0.0032415715977549553,A,B0018,B0018
A_random_B0018_60_20_20,488,0.0019035331206396222,0.002976736519485712,A,B0018,B0018
A_random_B0018_60_20_20,489,0.0031385065522044897,0.0025623564142733812,A,B0018,B0018
A_random_B0018_60_20_20,490,0.0024018774274736643,0.0027016287203878164,A,B0018,B0018
A_random_B0018_60_20_20,491,0.002726542530581355,0.0031295546796172857,A,B0018,B0018
A_random_B0018_60_20_20,492,0.0019431859254837036,0.003366077085956931,A,B0018,B0018
A_random_B0018_60_20_20,493,0.004016850143671036,0.0032780361361801624,A,B0018,B0018
A_random_B0018_60_20_20,494,0.0030906875617802143,0.0029771318659186363,A,B0018,B0018
A_random_B0018_60_20_20,495,0.0023625886533409357,0.0026905371341854334,A,B0018,B0018
A_random_B0018_60_20_20,496,0.003031165571883321,0.0025796680711209774,A,B0018,B0018
A_random_B0018_60_20_20,497,0.0033020584378391504,0.002746214857324958,A,B0018,B0018
A_random_B0018_60_20_20,498,0.0023778716567903757,0.002915386576205492,A,B0018,B0018
A_random_B0018_60_20_20,499,0.0016602333635091782,0.0028660008683800697,A,B0018,B0018
A_random_B0018_60_20_20,500,0.002237943932414055,0.002624870277941227,A,B0018,B0018
A_random_B0018_60_20_20,501,0.0026453679893165827,0.0024755580816417933,A,B0018,B0018
A_random_B0018_60_20_20,502,0.0022351311054080725,0.002583992201834917,A,B0018,B0018
A_random_B0018_60_20_20,503,0.0021495195105671883,0.0029335638973861933,A,B0018,B0018
A_random_B0018_60_20_20,504,0.002893769647926092,0.003024821635335684,A,B0018,B0018
A_random_B0018_60_20_20,505,0.0017728295642882586,0.0028779765125364065,A,B0018,B0018
A_random_B0018_60_20_20,506,0.001963401911780238,0.002548648975789547,A,B0018,B0018
A_random_B0018_60_20_20,507,0.0017031014431267977,0.0023298521991819143,A,B0018,B0018
A_random_B0018_60_20_20,508,0.001869784900918603,0.0023804325610399246,A,B0018,B0018
A_random_B0018_60_20_20,509,0.00214504636824131,0.0024648220278322697,A,B0018,B0018
A_random_B0018_60_20_20,510,0.00376926944591105,0.002462815959006548,A,B0018,B0018
A_random_B0018_60_20_20,511,0.0030308817513287067,0.0023674233816564083,A,B0018,B0018
A_random_B0018_60_20_20,512,0.0023180542048066854,0.0023390748538076878,A,B0018,B0018
A_random_B0018_60_20_20,513,0.0023385793901979923,0.0024197068996727467,A,B0018,B0018
A_random_B0018_60_20_20,514,0.0032017806079238653,0.002481169532984495,A,B0018,B0018
A_random_B0018_60_20_20,515,0.0022255629301071167,0.0024578706361353397,A,B0018,B0018
A_random_B0018_60_20_20,516,0.0019542109221220016,0.0023856607731431723,A,B0018,B0018
A_random_B0018_60_20_20,517,0.0027076518163084984,0.002286234637722373,A,B0018,B0018
A_random_B0018_60_20_20,518,0.0015417952090501785,0.002225875621661544,A,B0018,B0018
A_random_B0018_60_20_20,519,0.0021747867576777935,0.0021610548719763756,A,B0018,B0018
A_random_B0018_60_20_20,520,0.0013860833132639527,0.002107426058501005,A,B0018,B0018
A_random_B0018_60_20_20,521,0.0013927520485594869,0.0020724250935018063,A,B0018,B0018
A_random_B0018_60_20_20,522,0.0016205087304115295,0.002055874327197671,A,B0018,B0018
A_random_B0018_60_20_20,523,0.0016344728646799922,0.002064367989078164,A,B0018,B0018
A_random_B0018_60_20_20,524,0.0022147689014673233,0.00216090539470315,A,B0018,B0018
A_random_B0018_60_20_20,525,0.0017260729800909758,0.002121242694556713,A,B0018,B0018
A_random_B0018_60_20_20,526,0.0018354908097535372,0.0020173760131001472,A,B0018,B0018
A_random_B0018_60_20_20,527,0.0036892248317599297,0.001966603333130479,A,B0018,B0018
A_random_B0018_60_20_20,528,0.0013052386930212379,0.0019616575445979834,A,B0018,B0018
A_random_B0018_60_20_20,529,0.0019365136977285147,0.0019510022830218077,A,B0018,B0018
A_random_B0018_60_20_20,530,0.0031002017203718424,0.0019509968115016818,A,B0018,B0018
A_random_B0018_60_20_20,531,0.0019827259238809347,0.0019314659293740988,A,B0018,B0018
A_random_B0018_60_20_20,532,0.0026737027801573277,0.0019072548020631075,A,B0018,B0018
A_random_B0018_60_20_20,533,0.002143657533451915,0.0019019239116460085,A,B0018,B0018
A_random_B0018_60_20_20,534,0.0015618207398802042,0.0019716268870979548,A,B0018,B0018
A_random_B0018_60_20_20,535,0.00167793536093086,0.0020469999872148037,A,B0018,B0018
A_random_B0018_60_20_20,536,0.00136948237195611,0.002113060327246785,A,B0018,B0018
A_random_B0018_60_20_20,537,0.002221256960183382,0.002024315530434251,A,B0018,B0018
A_random_B0018_60_20_20,538,0.001773308264091611,0.0019069473491981626,A,B0018,B0018
A_random_B0018_60_20_20,539,0.0017768190009519458,0.0018327926518395543,A,B0018,B0018
A_random_B0018_60_20_20,540,0.0016831675311550498,0.0018158649327233434,A,B0018,B0018
A_random_B0018_60_20_20,541,0.003994470462203026,0.00183182826731354,A,B0018,B0018
A_random_B0018_60_20_20,542,0.0014091613702476025,0.001765877241268754,A,B0018,B0018
A_random_B0018_60_20_20,543,0.0017353510484099388,0.001703889574855566,A,B0018,B0018
A_random_B0018_60_20_20,544,0.0018136557191610336,0.0017603047890588641,A,B0018,B0018
A_random_B0018_60_20_20,545,0.001297866809181869,0.0018919706344604492,A,B0018,B0018
A_random_B0018_60_20_20,546,0.0015649329870939255,0.001953825354576111,A,B0018,B0018
A_random_B0018_60_20_20,547,0.0011527754832059145,0.001960837049409747,A,B0018,B0018
A_random_B0018_60_20_20,548,0.0015661490615457296,0.0018318550428375602,A,B0018,B0018
A_random_B0018_60_20_20,549,0.0014959466643631458,0.0016664979048073292,A,B0018,B0018
A_random_B0018_60_20_20,550,0.0042711906135082245,0.001644454780034721,A,B0018,B0018
A_random_B0018_60_20_20,551,0.002595720114186406,0.0019106045365333557,A,B0018,B0018
