channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
16-12-8-12-8-16-20-20-20-20-48-32-56-32-32,9.202489167313674,20.25,19.56,2.034702898025513,2.05669609375,194450,31482176,0.41893423303472554,0.4571738455618981,0.5810657669652745,0.5428261544381019,1.6824567317962646,2
16-16-12-8-12-24-20-20-20-16-40-32-32-56-40,8.444843430606003,20.5,19.24,1.9624425048828125,2.004556640625,199634,35594640,0.43010293997250915,0.5168937004288192,0.5698970600274909,0.4831062995711808,2.164989709854126,2
16-16-12-12-12-24-20-20-20-20-40-32-32-32-32,10.061209671969044,21.0,19.44,2.0160380935668947,1.992946044921875,157802,34607424,0.3399776798217833,0.5025576731122755,0.6600223201782167,0.4974423268877245,1.9452993869781494,2
16-16-12-8-8-20-20-20-20-16-40-40-32-56-32,8.358516819801054,19.85,20.26,2.1027241287231444,2.02142158203125,194970,33468736,0.4200545508602748,0.486022019037564,0.5799454491397251,0.5139779809624361,1.8221580982208252,2
16-16-12-12-8-20-20-20-20-16-40-40-32-56-40,9.21028275691706,21.4,19.86,2.0071931371688843,1.9826171875,206218,35561872,0.44428788720984846,0.5164178542683958,0.5557121127901515,0.4835821457316042,1.7116708755493164,2
12-16-12-12-8-20-16-20-20-16-40-40-32-56-32,5.550323560185573,16.8,18.34,2.124361909866333,2.05127685546875,192650,32588096,0.41505620979243957,0.4732336534761863,0.5849437902075605,0.5267663465238137,1.8286192417144775,2
16-16-12-8-8-20-20-20-20-16-40-40-32-56-32,9.258534578726808,20.75,20.24,2.0305168724060056,2.014408837890625,194970,33468736,0.4200545508602748,0.486022019037564,0.5799454491397251,0.5139779809624361,1.7688813209533691,2
8-8-12-12-8-20-20-20-20-16-40-40-32-56-32,13.71025881906892,23.8,20.42,1.9462727947235108,2.01974599609375,189210,27603264,0.40764487648495973,0.40084555632178354,0.5923551235150403,0.5991544436782165,1.8272137641906738,2
12-16-12-8-8-20-16-20-20-16-40-40-32-56-40,7.357168396534692,18.6,19.18,2.2649072608947756,2.0311095703125,200986,31732112,0.43301576631893723,0.4608033342689163,0.5669842336810628,0.5391966657310837,1.8717787265777588,2
16-16-12-8-8-20-20-16-20-16-40-40-32-56-40,5.023642639133566,16.7,21.88,3.071171340942383,2.00209404296875,202722,33550736,0.43675590429038635,0.4872127961724124,0.5632440957096136,0.5127872038275876,1.8191261291503906,2
8-8-12-12-8-20-20-20-20-16-40-40-32-56-32,12.710280018215828,22.8,21.98,2.0100436611175536,2.01986689453125,189210,27603264,0.40764487648495973,0.40084555632178354,0.5923551235150403,0.5991544436782165,1.7636163234710693,2
12-12-8-8-8-20-16-20-20-16-56-40-32-40-64,8.349330067090492,19.8,21.44,2.1806242866516112,1.99521044921875,228770,29938304,0.49287520952097796,0.4347542421871079,0.507124790479022,0.5652457578128921,1.8126146793365479,2
16-16-12-12-8-16-20-16-20-20-40-40-32-32-32,10.18288174321972,20.6,20.18,2.0231388912200927,2.02756953125,158978,32096576,0.34251132167341014,0.466095961069836,0.6574886783265899,0.533904038930164,1.6968719959259033,2
8-8-8-12-8-20-20-16-20-16-48-32-40-48-64,8.741453853029672,19.85,19.52,2.0973514518737795,2.0015591796875,229122,28332672,0.49363357851058054,0.4114377803263635,0.5063664214894195,0.5885622196736364,1.9309709072113037,2
12-12-8-8-8-20-16-20-20-16-56-40-32-40-64,10.099318777732352,21.55,22.02,2.0712966766357424,2.004833203125,228770,29938304,0.49287520952097796,0.4347542421871079,0.507124790479022,0.5652457578128921,1.846482753753662,2
12-12-12-8-12-24-16-20-20-16-48-32-40-40-64,9.711401542530194,21.55,20.1,1.9758480339050293,2.0133078125,220562,32531072,0.47519142353615396,0.4724055696306058,0.524808576463846,0.5275944303693942,1.8020329475402832,2
8-8-8-12-8-20-20-16-20-16-48-32-40-48-64,11.69136491829024,22.8,20.72,2.0131641120910646,2.02274208984375,229122,28332672,0.49363357851058054,0.4114377803263635,0.5063664214894195,0.5885622196736364,2.19777512550354,2
8-8-8-12-8-20-16-16-16-20-40-32-40-40-64,8.297128137447139,18.25,20.46,2.257582311630249,2.029587646484375,200578,25850496,0.43213674771735244,0.3753924336742945,0.5678632522826476,0.6246075663257056,1.8536407947540283,2
12-12-12-8-12-24-16-20-20-16-48-32-40-40-64,4.661405011758937,16.5,20.42,2.233840539932251,2.00123974609375,220562,32531072,0.47519142353615396,0.4724055696306058,0.524808576463846,0.5275944303693942,1.7916252613067627,2
8-8-8-12-8-20-16-16-16-20-40-32-40-40-64,9.097159407235882,19.05,20.46,2.438439395904541,2.024074719238281,200578,25850496,0.43213674771735244,0.3753924336742945,0.5678632522826476,0.6246075663257056,1.759831428527832,2
12-8-8-12-8-20-20-16-16-16-48-40-40-48-56,7.87384155995012,19.1,22.2,2.9469876537323,1.9530126953125,225714,29209136,0.4862911878385191,0.4241655033838982,0.5137088121614809,0.5758344966161018,2.2920327186584473,2
12-8-8-12-8-20-20-16-16-16-48-40-40-48-56,7.9240344924763875,19.15,20.22,2.2132264194488527,2.015902978515625,225714,29209136,0.4862911878385191,0.4241655033838982,0.5137088121614809,0.5758344966161018,1.7132351398468018,2
12-8-12-8-8-20-20-16-16-16-48-32-40-40-64,13.18427434083622,23.9,21.54,2.5360679817199707,1.961251806640625,211346,28287616,0.4553359445356498,0.41078349185578145,0.5446640554643503,0.5892165081442186,1.841507911682129,2
12-8-12-8-8-20-20-16-16-16-48-32-40-40-64,13.584301223325744,24.3,20.26,2.011244791030884,1.997445751953125,211346,28287616,0.4553359445356498,0.41078349185578145,0.5446640554643503,0.5892165081442186,1.7608604431152344,2
12-8-12-8-8-24-20-16-16-16-48-40-40-48-64,5.187019025438706,17.1,20.02,2.118718530654907,1.9917830078125,241490,30802560,0.5202799070997988,0.4473046846682739,0.47972009290020123,0.5526953153317261,1.8349006175994873,2
12-8-12-8-8-24-20-16-16-16-48-40-40-48-64,10.287054729733544,22.2,21.32,1.9653837060928345,2.003944970703125,241490,30802560,0.5202799070997988,0.4473046846682739,0.47972009290020123,0.5526953153317261,1.727787733078003,2
12-8-8-8-8-20-20-16-16-16-48-40-32-40-64,12.568254344694605,23.0,18.84,2.019625804901123,2.021363818359375,212122,26907264,0.45700780344454645,0.3907384723479476,0.5429921965554536,0.6092615276520523,1.7716069221496582,2
12-8-8-8-8-20-20-16-16-16-48-40-32-40-64,10.668276337219071,21.1,18.72,1.9892068042755127,2.031202294921875,212122,26907264,0.45700780344454645,0.3907384723479476,0.5429921965554536,0.6092615276520523,1.7056293487548828,2
12-8-8-8-8-20-20-20-16-16-48-40-40-40-64,12.322436460880056,23.25,21.72,1.9932851638793945,2.006222607421875,223002,28107392,0.4804482994868083,0.408166337973453,0.5195517005131918,0.591833662026547,1.7564239501953125,2
12-8-8-8-8-20-20-20-16-16-48-40-40-40-64,9.972455214885487,20.9,21.04,1.9925631141662599,1.99694052734375,223002,28107392,0.4804482994868083,0.408166337973453,0.5195517005131918,0.591833662026547,1.7001619338989258,2
8-8-8-8-12-20-20-16-16-16-48-32-40-40-64,11.744156131936526,22.0,20.92,1.9836916542053222,2.01556328125,209962,26313344,0.45235417555380325,0.38211376069027436,0.5476458244461968,0.6178862393097256,1.7871065139770508,2
8-8-8-8-12-20-20-16-16-16-48-32-40-40-64,13.394173902385845,23.65,20.82,1.956661009788513,2.02553662109375,209962,26313344,0.45235417555380325,0.38211376069027436,0.5476458244461968,0.6178862393097256,1.733795166015625,2
12-12-12-8-8-20-20-20-16-16-48-32-40-40-64,9.593593559901747,20.85,20.06,2.551372030258179,2.02415107421875,215322,30376576,0.46390206698638814,0.44111868458277026,0.5360979330136119,0.5588813154172297,1.8165044784545898,2
12-12-12-8-8-20-20-20-16-16-48-32-40-40-64,12.59360283176187,23.85,22.84,2.0945427856445313,1.9332874267578124,215322,30376576,0.46390206698638814,0.44111868458277026,0.5360979330136119,0.5588813154172297,1.7886888980865479,2
8-8-12-12-8-16-20-16-16-16-40-32-40-40-64,9.626758195573009,19.75,18.92,2.5462184143066406,2.0326857421875,198794,26808960,0.4282931957927757,0.3893109338666776,0.5717068042072243,0.6106890661333224,1.9375154972076416,2
8-8-12-12-8-16-20-16-16-16-40-32-40-40-64,12.776772424234863,22.9,19.3,1.9851241931915282,2.04632294921875,198794,26808960,0.4282931957927757,0.3893109338666776,0.5717068042072243,0.6106890661333224,1.894829511642456,2
12-8-8-12-8-20-20-16-16-16-40-32-40-40-64,7.596388393934545,17.95,18.7,2.29894974899292,2.0644947265625,201122,27636352,0.43330877251946553,0.40132604941736727,0.5666912274805345,0.5986739505826327,1.899418830871582,2
12-8-8-12-8-20-20-16-16-16-40-32-40-40-64,7.046412369704222,17.4,19.62,2.0282635231018067,2.06046298828125,201122,27636352,0.43330877251946553,0.40132604941736727,0.5666912274805345,0.5986739505826327,1.8274915218353271,2
12-8-12-8-8-20-20-16-16-16-48-40-40-32-64,10.9296863399337,21.6,21.66,2.032423027038574,1.983548583984375,210066,28205696,0.4525782391189131,0.40959387645472306,0.547421760881087,0.5904061235452769,1.86936616897583,2
12-8-12-8-8-20-20-16-16-16-48-40-40-32-64,15.52970291463437,26.2,21.82,1.985989351272583,1.994606103515625,210066,28205696,0.4525782391189131,0.40959387645472306,0.547421760881087,0.5904061235452769,1.8196420669555664,2
12-8-8-8-12-20-20-16-16-16-48-40-40-40-64,14.540405388653129,25.6,22.32,1.9365846090316772,1.957876953125,222338,28779136,0.4790177398018761,0.41792118426213176,0.5209822601981239,0.5820788157378682,1.7983481884002686,2
12-8-8-8-12-20-20-16-16-16-48-40-40-40-64,13.190379449268033,24.25,22.02,1.9214184503555298,1.9772647216796875,222338,28779136,0.4790177398018761,0.41792118426213176,0.5209822601981239,0.5820788157378682,1.8761663436889648,2
12-8-8-8-12-20-24-16-16-16-48-32-40-40-64,7.050593071968166,18.0,21.24,2.4774502296447753,1.99489326171875,215234,28975744,0.46371247473898747,0.4207762612246719,0.5362875252610125,0.5792237387753281,1.9147868156433105,2
12-8-12-8-12-20-20-16-16-16-40-40-40-32-64,13.640279082234532,24.2,19.8,1.9354696598052978,2.00590478515625,199466,28746368,0.42974099113656244,0.4174453381017084,0.5702590088634376,0.5825546618982915,1.8928046226501465,2
12-8-8-8-12-20-20-16-16-16-40-40-40-32-64,9.605425124927278,19.8,20.22,2.0315839681625367,1.999044140625,197922,27222656,0.4264145089776238,0.39531849164202243,0.5735854910223762,0.6046815083579775,1.9572319984436035,2
12-8-12-8-8-20-24-16-16-16-48-40-40-32-64,10.36362789792637,21.3,20.74,1.9648988132476806,2.0036287109375,213554,29082240,0.46009298637952056,0.4223227612460478,0.5399070136204794,0.5776772387539522,1.8024587631225586,2
12-8-8-8-8-20-20-16-16-16-48-40-40-40-64,10.223139229272121,20.95,20.22,2.01677885055542,2.0205509765625,220394,27443840,0.47482947470020725,0.39853045322488007,0.5251705252997927,0.6014695467751199,1.8276760578155518,2
12-8-12-8-12-16-20-16-16-16-48-40-40-32-64,13.464690998451204,24.3,21.48,2.0165812511444092,2.01319267578125,209850,28983936,0.4521128763298388,0.4208952227647777,0.5478871236701612,0.5791047772352222,2.255690336227417,2
12-8-12-8-12-16-20-16-16-16-48-32-40-40-64,8.21922474458345,19.1,20.04,2.0394640045166015,2.0276115234375,211130,29065856,0.45487058174657546,0.4220848381658361,0.5451294182534245,0.5779151618341639,2.390596389770508,2
12-8-8-8-8-16-20-16-16-16-48-32-40-32-64,12.876718570807904,22.65,20.38,1.9461922006607055,2.0049509765625,195930,25485952,0.42212282992282735,0.3700986451395846,0.5778771700771727,0.6299013548604153,1.7203586101531982,2
12-8-8-8-12-20-20-16-16-16-48-32-40-40-64,13.016690948329003,23.7,20.98,1.9492693643569947,2.003636474609375,211746,28099200,0.45619772747838,0.40804737643334715,0.5438022725216201,0.5919526235666528,1.8633911609649658,2
12-8-8-8-12-16-20-16-16-16-40-32-40-32-64,7.768461030993979,17.5,21.64,2.3074658699035644,2.00350185546875,187490,26129024,0.40393920983121984,0.379437126037893,0.5960607901687802,0.620562873962107,1.7699403762817383,2
12-8-8-8-8-16-20-16-16-16-48-32-40-32-64,10.926689760465752,20.7,19.6,2.019071622848511,2.00298955078125,195930,25485952,0.42212282992282735,0.3700986451395846,0.5778771700771727,0.6299013548604153,1.8067896366119385,2
12-8-12-8-8-20-20-20-16-16-48-40-40-32-64,14.278993670555279,25.15,22.2,2.02561473941803,1.9873934448242188,212674,28869248,0.4581970639055141,0.41922976120329597,0.5418029360944858,0.580770238796704,1.7678170204162598,2
12-8-8-8-12-16-20-16-16-16-40-32-40-40-64,11.096724098663854,21.25,20.38,2.053370922088623,2.049744482421875,199362,26890880,0.4295169275714526,0.390500549267736,0.5704830724285475,0.609499450732264,1.7951598167419434,2
16-8-12-8-12-20-20-16-16-16-48-40-40-32-64,12.778410313125834,24.2,21.38,1.9458822841644288,2.01592529296875,213714,31294080,0.4604376995566127,0.4544423770746242,0.5395623004433874,0.5455576229253758,1.7311055660247803,2
12-8-8-8-12-20-20-16-16-16-40-32-40-40-64,11.728856256335574,22.05,19.66,2.089724573135376,2.050041796875,201522,27447936,0.43417055546219574,0.398589933994933,0.5658294445378043,0.601410066005067,1.7675373554229736,2
12-8-12-8-12-20-20-16-16-16-48-40-40-32-64,9.846977859104236,20.85,22.9,2.210653881072998,1.977378662109375,212010,29540992,0.45676650422058196,0.42898460749197476,0.543233495779418,0.5710153925080252,1.7639589309692383,2
12-8-8-8-12-16-20-16-16-16-48-40-40-40-64,12.958291763416511,23.85,21.04,2.029753902435303,2.012219677734375,220178,28222080,0.4743641119111329,0.4098317995349347,0.5256358880888671,0.5901682004650652,1.7703733444213867,2
16-8-12-8-8-20-20-16-16-16-48-40-40-32-64,11.711172752927592,22.8,19.76,1.9949390926361084,2.047375,211770,29958784,0.4562494344549438,0.4350516460373725,0.5437505655450562,0.5649483539626274,1.674635887145996,2
12-8-12-8-8-16-20-16-16-16-48-40-40-40-64,8.663456838763427,19.6,22.14,1.994712345123291,1.9695983154296874,219938,28451456,0.47384704214549483,0.4131627226578982,0.5261529578545052,0.5868372773421018,1.8956997394561768,2
12-8-12-8-8-16-20-16-16-16-48-40-40-32-64,9.585227945535845,20.1,20.28,2.04093030166626,2.0047604736328126,208066,27689600,0.44826932440526207,0.4020992994280552,0.551730675594738,0.5979007005719448,1.7679569721221924,2
12-8-8-8-12-16-20-16-16-16-48-32-40-40-64,11.834573505216206,22.35,21.54,2.090255027770996,2.002700048828125,209586,27542144,0.45154409958763686,0.39995799170615015,0.5484559004123631,0.6000420082938498,1.846869945526123,2
12-8-8-8-8-20-20-20-16-16-48-40-40-32-64,13.344153669397448,23.85,22.4,1.9433380136489868,1.957828857421875,211130,27345536,0.45487058174657546,0.39710291474361,0.5451294182534245,0.60289708525639,1.7903759479522705,2
12-8-8-8-8-16-20-16-16-16-48-32-40-40-64,13.454944596734181,23.65,22.36,1.9507621536254882,1.9931137817382814,207802,26247808,0.4477005476630601,0.3811620683694276,0.5522994523369399,0.6188379316305723,1.856703281402588,2
12-8-12-8-8-20-20-16-16-16-48-40-40-40-64,11.357976658688216,22.45,20.1,2.2499481983184815,1.98882060546875,221938,28967552,0.4781559568591459,0.42065729968456606,0.5218440431408541,0.5793427003154339,1.8128323554992676,2
12-8-8-8-8-20-20-16-16-16-48-32-40-40-64,8.099559280073738,18.45,19.48,2.2170203075408934,1.976863916015625,209802,26763904,0.4520094623767112,0.38865664539609546,0.5479905376232888,0.6113433546039045,1.4892456531524658,2
8-8-8-8-8-20-20-16-16-16-40-40-40-40-64,16.144059958952038,26.0,23.92,1.9441450290679931,1.9511108154296875,206066,24863360,0.443960409691611,0.3610575680915409,0.556039590308389,0.6389424319084591,1.4172682762145996,2
